Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
North America,NAC,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,4.25,..,..,..,..
North America,NAC,"Time to import, border compliance (hours)",IC.IMP.TMBC,1.75,..,..,..,..
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Not classified,INX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Not classified,INX,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Not classified,INX,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Not classified,INX,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Not classified,INX,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Not classified,INX,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Not classified,INX,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..
Not classified,INX,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..
OECD members,OED,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.8987217060408,25.6513797672427,28.1407206377508,31.6776382558477,29.3601051043641
OECD members,OED,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.4807393716798,-8.39560408246666,10.0058424660864,8.26071905007262,-0.101035546620651
OECD members,OED,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,14829505876250.9,13584479275494.7,14943720871638.9,16178179668472,16161833956210.7
OECD members,OED,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
OECD members,OED,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.7994373215387,-3.95334855901352,5.71465206139672,2.77835122172057,1.66653538565984
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,39685.5608569649,38592.7778890311,42930.7751337564,43681.7314639081,46280.5806131269
OECD members,OED,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
OECD members,OED,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
OECD members,OED,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,5.96407176315789,..,..,..,..
OECD members,OED,"Time to import, border compliance (hours)",IC.IMP.TMBC,13.9558478947368,..,..,..,..
Other small states,OSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,69.6078793174622,71.8413698418341,76.3004907251474,80.6316039086223,78.988908830345
Other small states,OSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.13715589864323,-4.65554905473743,15.7356021504994,10.726430146812,-0.0436437880422744
Other small states,OSS,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,129734857463.801,123694987533.48,143159138651.859,158515003658.128,158445821705.916
Other small states,OSS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Other small states,OSS,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.06419882121789,-5.71729190315421,6.58600635011335,4.54016837834456,2.47994745829881
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,14212.9139759241,12862.5340808613,14917.5933984416,15844.3700627197,16459.966187197
Other small states,OSS,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Other small states,OSS,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Other small states,OSS,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,26.7229936666667,..,..,..,..
Other small states,OSS,"Time to import, border compliance (hours)",IC.IMP.TMBC,50.0984851111111,..,..,..,..
Pacific island small states,PSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,58.8002464165199,48.2036391106784,54.2941746936644,65.7301721635678,..
Pacific island small states,PSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Pacific island small states,PSS,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
Pacific island small states,PSS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Pacific island small states,PSS,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.21450022836216,-10.253068536481,-2.86796554332169,9.30839715412249,5.75845167953774
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,4230.5980928619,3703.05219632562,3648.41603801244,3909.14166460187,4194.68736938507
Pacific island small states,PSS,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Pacific island small states,PSS,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Pacific island small states,PSS,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,50.4166666666667,..,..,..,..
Pacific island small states,PSS,"Time to import, border compliance (hours)",IC.IMP.TMBC,77.5833333333333,..,..,..,..
Post-demographic dividend,PST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.5582347821507,26.2062603778677,28.8387137279185,32.186150813293,29.9177923717151
Post-demographic dividend,PST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.25863769048567,-8.44897491791379,10.4559335161302,6.67529523847345,-0.383142938238649
Post-demographic dividend,PST,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,14325264093698.5,13114926123497,14486214079659.5,15453211638354.1,15394003749230.6
Post-demographic dividend,PST,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Post-demographic dividend,PST,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.76860550874882,-4.12374881367235,5.4462382045962,2.41323295588987,1.68932084550499
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,45822.0716593778,44745.8899129628,49781.6773081209,50759.6274098503,53464.0015221955
Post-demographic dividend,PST,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Post-demographic dividend,PST,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Post-demographic dividend,PST,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,5.30791247222222,..,..,..,..
Post-demographic dividend,PST,"Time to import, border compliance (hours)",IC.IMP.TMBC,9.87850412222222,..,..,..,..
Pre-demographic dividend,PRE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0968389338536,22.3581712276102,23.4005624492775,24.9624656042053,26.0158703772479
Pre-demographic dividend,PRE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.27405133203817,-10.3911029487243,13.6545610924752,17.0080028751787,13.3578824745646
Pre-demographic dividend,PRE,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,349879637299.876,313523283991.423,356333512343.166,416938726367.717,472632911426.863
Pre-demographic dividend,PRE,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Pre-demographic dividend,PRE,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.30796457026474,-2.5612561140204,3.15426000013312,4.1405972463585,2.36676205045751
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1490.50456175284,1330.58963017454,1420.14132754964,1579.54435449704,1466.18967475135
Pre-demographic dividend,PRE,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Pre-demographic dividend,PRE,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Pre-demographic dividend,PRE,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,123.609608055556,..,..,..,..
Pre-demographic dividend,PRE,"Time to import, border compliance (hours)",IC.IMP.TMBC,146.317604444444,..,..,..,..
Small states,SST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,66.4571057564868,67.8986718950564,72.6300185537108,75.0899748936357,73.0712491910094
Small states,SST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.96249298587215,-5.86901086445165,15.7144088784946,10.4997064810243,0.517024221484562
Small states,SST,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,155752511033.431,146611379239.223,169650490835.275,187463294416.596,188432525055.122
Small states,SST,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Small states,SST,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.42548851149165,-6.48876819930216,6.78651457690746,7.685584096989,4.53062456779698
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,12581.2230617678,11219.28661025,12920.699840484,14176.6140571601,14884.7569105337
Small states,SST,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Small states,SST,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Small states,SST,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,36.0520572631579,..,..,..,..
Small states,SST,"Time to import, border compliance (hours)",IC.IMP.TMBC,56.4125371578947,..,..,..,..
South Asia,SAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.4430880967396,19.033541107945,23.1392216856781,26.1701289041944,23.194182720345
South Asia,SAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.138079649392637,-12.0992807403307,20.0892674791727,11.4158831171711,7.31472666880846
South Asia,SAS,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,818820944926.959,719749500039.618,864341902282.585,963014163579.898,1033456017427.68
South Asia,SAS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
South Asia,SAS,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.92432284048063,-4.58269312944782,8.76382055037797,6.31221169170688,6.35285494018545
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,1965.09061363678,1855.54425205771,2145.14846632702,2254.56195751261,2308.71977654436
South Asia,SAS,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
South Asia,SAS,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
South Asia,SAS,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,93.65166625,..,..,..,..
South Asia,SAS,"Time to import, border compliance (hours)",IC.IMP.TMBC,85.6625,..,..,..,..
South Asia (IDA & IBRD),TSA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.4430880967396,19.033541107945,23.1392216856781,26.1701289041944,23.194182720345
South Asia (IDA & IBRD),TSA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.138079649392637,-12.0992807403307,20.0892674791727,11.4158831171711,7.31472666880846
South Asia (IDA & IBRD),TSA,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,818820944926.959,719749500039.618,864341902282.585,963014163579.898,1033456017427.68
South Asia (IDA & IBRD),TSA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.92432284048063,-4.58269312944782,8.76382055037797,6.31221169170688,6.35285494018545
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1965.09061363678,1855.54425205771,2145.14846632702,2254.56195751261,2308.71977654436
South Asia (IDA & IBRD),TSA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,93.65166625,..,..,..,..
South Asia (IDA & IBRD),TSA,"Time to import, border compliance (hours)",IC.IMP.TMBC,85.6625,..,..,..,..
Sub-Saharan Africa,SSF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8778617465015,22.2764411592214,24.4174189495742,27.3820460144104,27.39741451207
Sub-Saharan Africa,SSF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.188322920785339,-9.80784321168929,13.0006061116052,14.8928801087817,8.48525617186557
Sub-Saharan Africa,SSF,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,449430339106.194,405350916100.895,458048992072.956,526265679301.864,570920670335.235
Sub-Saharan Africa,SSF,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Sub-Saharan Africa,SSF,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.65974505028328,-1.96689482692713,4.26493689249247,3.66056242275046,2.95509553212815
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1632.082811636,1490.67810597184,1636.32385226633,1701.71726642046,1636.80874120826
Sub-Saharan Africa,SSF,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Sub-Saharan Africa,SSF,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Sub-Saharan Africa,SSF,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96.0571093191489,..,..,..,..
Sub-Saharan Africa,SSF,"Time to import, border compliance (hours)",IC.IMP.TMBC,126.164257148936,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8046243164611,22.222600842567,24.3541989105279,27.307685697762,27.3187594221515
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.201159233865368,-9.78298060950495,12.9748492194445,14.9213507825441,8.51329820577895
Sub-Saharan Africa (excluding high income),SSA,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,447606455345.473,403817202612.133,456211875773.237,524284850068.985,568918782803.079
Sub-Saharan Africa (excluding high income),SSA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.65684995243201,-1.95670713533904,4.26842091333799,3.65032149552491,2.95488811486773
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1630.55857440587,1489.60464113599,1635.20218922633,1700.18641364767,1635.24211286661
Sub-Saharan Africa (excluding high income),SSA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,97.4279160434783,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Time to import, border compliance (hours)",IC.IMP.TMBC,126.79826273913,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8778617465015,22.2764411592214,24.4174189495742,27.3820460144104,27.3974145120701
Sub-Saharan Africa (IDA & IBRD countries),TSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.188322920785339,-9.8078432116893,13.0006061116052,14.8928801087817,8.48525617186556
Sub-Saharan Africa (IDA & IBRD countries),TSS,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,449430339106.194,405350916100.895,458048992072.955,526265679301.864,570920670335.235
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.65974505028328,-1.9668948269271,4.26493689249247,3.66056242275046,2.95509553212815
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1632.082811636,1490.67810597184,1636.32385226633,1701.71726642046,1636.80874120826
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,96.0571093191489,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Time to import, border compliance (hours)",IC.IMP.TMBC,126.164257148936,..,..,..,..
Upper middle income,UMC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.9476049388776,20.2318766874788,22.0437027311658,23.381968156936,22.4217956203968
Upper middle income,UMC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..,..,..,..
Upper middle income,UMC,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,..,..,..,..,..
